ID,ID_kopalni,Mineraly,X,Y
69,0,Miedz,7564,308
70,0,Wegiel;Zelazo,7782,6651
71,0,Wegiel,7297,1136
72,0,Zloto;Srebro,6346,3732
73,0,Wegiel;Zelazo;Srebro,476,516
74,0,Wegiel,7385,321
75,0,Wegiel,3120,2539
76,0,Zloto,5492,7865
77,0,Srebro;Miedz,3898,5503
78,0,Miedz;Wegiel,2124,7563
79,0,Zloto,7292,651
80,0,Srebro,3801,5251
81,0,Wegiel,95,4361
82,0,Wegiel;Miedz;Zelazo,7488,5511
83,0,Zelazo,3453,3482
84,0,Srebro;Zelazo;Zloto,4649,3364
85,0,Wegiel;Diamenty;Srebro,2557,5323
86,0,Zloto;Zelazo;Diamenty,1458,7132
87,0,Miedz,56,3566
88,0,Zloto;Diamenty;Srebro,4879,5751
89,0,Diamenty;Zelazo;Zloto,952,1555
90,0,Zelazo,4714,693
91,0,Wegiel;Diamenty;Srebro,4070,6216
92,0,Miedz;Zelazo,5797,7191
93,0,Zloto,95,979
94,0,Srebro;Wegiel,2307,5404
95,0,Zloto;Wegiel,7837,712
96,0,Wegiel,2297,4754
97,0,Zloto,3275,7147
98,0,Zelazo,3232,3301
99,0,Miedz;Srebro;Zelazo,3506,2525
100,0,Wegiel;Diamenty,6712,4934
101,0,Zloto;Diamenty,65,2385
102,0,Miedz;Srebro,3942,6944
103,0,Zloto;Wegiel;Miedz,1943,610
104,0,Zloto,7604,90
105,0,Zelazo;Miedz,6273,2050
106,0,Diamenty;Miedz,480,4561
107,0,Zelazo;Miedz,4312,528
108,0,Diamenty;Zloto,2738,388
109,0,Wegiel;Zelazo;Zloto,6506,3604
110,0,Zelazo;Srebro;Wegiel,3406,2971
111,0,Zloto,3975,5965
112,0,Diamenty;Zelazo,7345,2006
113,0,Wegiel,7525,3340
114,0,Miedz,1401,1725
115,0,Zelazo;Miedz;Diamenty,1618,4759
116,0,Srebro,2452,5799
117,0,Wegiel;Diamenty;Miedz,6589,6096
118,0,Srebro;Miedz,5243,5944
119,0,Miedz;Srebro,2451,4641
120,0,Wegiel,4855,6493
121,0,Diamenty;Srebro,1250,7338
122,0,Wegiel;Diamenty,5140,2970
123,0,Zelazo;Diamenty;Wegiel,6747,4996
124,0,Srebro;Wegiel,3144,1508
125,0,Zelazo;Wegiel,4390,1715
126,0,Wegiel,2141,2580
127,0,Diamenty;Wegiel;Miedz,1383,2463
128,0,Zloto,627,7685
129,0,Diamenty;Zelazo;Wegiel,3734,2498
130,0,Wegiel;Diamenty;Zloto,1214,7309
131,0,Srebro;Diamenty,229,3810
132,0,Zelazo;Miedz,1891,3517
133,0,Miedz;Zloto;Srebro,6749,2479
134,0,Diamenty,5947,2329
135,0,Srebro;Miedz;Wegiel,866,4454
136,0,Miedz;Zloto;Zelazo,953,4597
137,0,Miedz,3745,4600
138,0,Zloto;Srebro;Miedz,4131,5666
139,0,Diamenty;Wegiel,1500,7843
140,0,Wegiel,2781,3722
141,0,Wegiel,5052,2203
142,0,Diamenty,7382,3920
143,0,Srebro;Diamenty,1769,4489
144,0,Diamenty;Zloto,2621,5634
145,0,Zloto;Zelazo;Srebro,1153,4741
146,0,Miedz,1620,2175
147,0,Wegiel,4365,728
148,0,Zloto,5015,7218
149,0,Wegiel;Srebro;Diamenty,3198,3873
150,0,Zloto;Diamenty,6381,6104
