ID,ID_kopalni,Mineraly,X,Y
213,0,Wegiel,7646,2684
214,0,Wegiel,1974,6084
215,0,Srebro;Diamenty,3516,1807
216,0,Zelazo,1751,5284
217,0,Miedz,4077,1569
218,0,Zloto;Zelazo,291,1272
219,0,Wegiel;Diamenty;Zloto,1606,7299
220,0,Zloto;Srebro;Zelazo,6110,3538
221,0,Diamenty,6064,3400
222,0,Zloto;Zelazo;Srebro,4509,363
223,0,Zelazo;Wegiel,3532,4172
224,0,Srebro,3772,404
225,0,Zelazo;Wegiel;Miedz,3256,1930
226,0,Wegiel,968,245
227,0,Wegiel,2117,7448
228,0,Srebro,3465,6331
229,0,Zelazo,3633,7552
230,0,Zloto;Diamenty,6959,7168
231,0,Srebro,3907,3253
232,0,Zelazo;Miedz,6086,5702
233,0,Srebro,1522,5780
234,0,Miedz,6014,6941
235,0,Zloto;Diamenty,4425,4864
236,0,Diamenty;Zelazo;Wegiel,6136,3723
237,0,Zelazo,694,5096
238,0,Zloto,4500,5039
239,0,Miedz,6393,5116
240,0,Wegiel,101,1992
241,0,Wegiel;Diamenty,5228,6396
242,0,Diamenty;Miedz,5142,728
243,0,Wegiel;Miedz,879,7204
244,0,Miedz;Wegiel,4183,6816
245,0,Zloto,3015,701
246,0,Miedz,7048,2884
247,0,Wegiel;Diamenty;Zelazo,1819,5720
248,0,Zloto,3574,2496
249,0,Miedz,6139,7685
250,0,Wegiel;Zelazo;Diamenty,302,1062
251,0,Zelazo;Zloto;Diamenty,7886,3409
252,0,Srebro;Wegiel,3798,1774
253,0,Miedz;Zelazo;Zloto,5303,1890
254,0,Zelazo;Diamenty;Wegiel,6393,7472
255,0,Diamenty;Srebro,1495,6116
256,0,Srebro,6380,334
257,0,Diamenty,177,6863
258,0,Zloto,1038,4567
259,0,Diamenty;Zloto;Wegiel,7142,395
260,0,Zloto,3693,819
261,0,Zloto;Miedz,4533,6948
262,0,Miedz;Diamenty,3574,1856
263,0,Miedz;Zloto;Diamenty,1411,4372
264,0,Diamenty;Srebro,7706,7672
265,0,Zloto,3652,4438
266,0,Zelazo,4768,5211
267,0,Srebro,4994,3838
268,0,Srebro;Zelazo,7370,1896
269,0,Zloto,707,3101
270,0,Diamenty,6920,3177
271,0,Srebro;Zloto,1740,3938
272,0,Wegiel,3989,1220
273,0,Wegiel;Miedz;Zelazo,4765,6739
274,0,Diamenty;Srebro,7742,7947
275,0,Zloto,1804,4760
276,0,Srebro;Zloto,5927,7087
277,0,Zelazo,7243,822
278,0,Diamenty,4741,2646
279,0,Srebro;Miedz,208,2679
280,0,Zelazo,5351,3725
281,0,Miedz;Zelazo,6082,6691
282,0,Wegiel;Srebro,1585,1333
283,0,Miedz;Zelazo;Srebro,2596,6274
284,0,Zloto,3491,4220
285,0,Diamenty;Srebro,773,3553
286,0,Diamenty;Miedz,1815,6931
287,0,Diamenty,6350,6202
288,0,Wegiel;Zloto,1097,2142
289,0,Zelazo;Srebro,3189,5553
290,0,Zloto,2644,5442
291,0,Srebro,2625,1386
292,0,Miedz;Zelazo;Zloto,1960,508
293,0,Zelazo,872,3028
294,0,Miedz;Srebro;Zelazo,7373,4457
295,0,Zelazo;Wegiel;Miedz,7639,141
296,0,Srebro,3986,3397
297,0,Zelazo;Wegiel,6691,5785
298,0,Wegiel,5994,1026
299,0,Miedz,566,3306
300,0,Zloto;Miedz;Srebro,7385,4811
301,0,Wegiel,4750,6600
302,0,Zelazo;Miedz;Diamenty,5194,5426
303,0,Srebro,4808,5556
304,0,Zloto,5474,1060
305,0,Zloto;Srebro;Miedz,4028,6189
306,0,Srebro;Zloto;Miedz,4987,1442
307,0,Srebro;Wegiel,6707,7282
308,0,Zloto;Diamenty;Srebro,6198,5823
309,0,Srebro,6304,4819
310,0,Diamenty;Srebro;Wegiel,7938,388
311,0,Diamenty,1371,4329
312,0,Diamenty;Zloto;Srebro,3745,2466
313,0,Zloto;Zelazo,4014,376
314,0,Miedz;Srebro;Zelazo,3750,7377
315,0,Wegiel,5806,5844
316,0,Miedz,7370,2544
317,0,Zloto,3815,4968
318,0,Srebro,3056,2332
319,0,Zloto,2329,1624
320,0,Srebro;Diamenty,6315,3479
321,0,Diamenty,984,7078
322,0,Zloto,1890,5664
323,0,Zelazo,2570,5966
324,0,Miedz,2128,2807
325,0,Zloto;Wegiel;Zelazo,5552,4784
326,0,Wegiel;Zelazo,5165,7256
327,0,Wegiel,5700,3947
328,0,Diamenty;Wegiel;Miedz,7479,7610
329,0,Wegiel;Diamenty,3511,4270
330,0,Zloto,7903,7894
331,0,Zloto,3051,2941
332,0,Zelazo,7363,604
333,0,Miedz;Zloto,1898,140
334,0,Diamenty;Srebro,4050,2736
335,0,Srebro;Wegiel;Zloto,5116,2794
336,0,Zelazo,2279,5231
337,0,Miedz,2620,4851
338,0,Zloto;Zelazo;Diamenty,3288,6036
339,0,Wegiel,1875,941
340,0,Wegiel;Zelazo;Zloto,3523,6225
341,0,Miedz,3982,6883
342,0,Zloto;Srebro,5360,4071
343,0,Miedz,5038,5871
344,0,Miedz,378,4590
345,0,Srebro;Diamenty;Zloto,4850,7595
346,0,Diamenty,5666,5578
347,0,Miedz,5064,2710
348,0,Wegiel,2874,7876
349,0,Miedz;Zelazo;Zloto,4843,6042
350,0,Wegiel,511,1572
