ID,ID_kopalni,Mineraly,X,Y
130,0,Zelazo;Wegiel;Srebro,7035,5157
131,0,Miedz;Wegiel;Zelazo,5003,325
132,0,Zloto,4397,7721
133,0,Miedz,4079,2694
134,0,Wegiel;Zloto;Srebro,6136,4145
135,0,Wegiel,3548,6965
136,0,Diamenty;Miedz;Zloto,5282,7664
137,0,Wegiel;Miedz,936,6829
138,0,Srebro;Wegiel,7664,7092
139,0,Zloto;Miedz;Srebro,6726,5601
140,0,Zelazo;Diamenty,5998,4780
141,0,Wegiel;Zloto,3310,816
142,0,Diamenty;Srebro,1320,2147
143,0,Zelazo;Wegiel,1484,1829
144,0,Zelazo,5715,3907
145,0,Srebro;Miedz;Zelazo,5411,5187
146,0,Zelazo;Wegiel;Srebro,2524,3245
147,0,Zloto,3024,2845
148,0,Srebro;Miedz,3784,7089
149,0,Miedz;Wegiel;Diamenty,6204,7533
150,0,Zloto;Diamenty,7455,5118
151,0,Zelazo;Miedz,2161,4326
152,0,Diamenty;Zelazo;Wegiel,4365,6914
153,0,Srebro;Zloto,942,6173
154,0,Miedz;Wegiel;Srebro,4084,4577
155,0,Diamenty;Zloto;Miedz,256,5025
156,0,Zelazo;Miedz,3564,2306
157,0,Miedz;Zloto;Srebro,2070,3534
158,0,Zloto,5708,1178
159,0,Zloto;Zelazo;Diamenty,3744,1267
160,0,Miedz,2483,2919
161,0,Diamenty,1930,5990
162,0,Zloto;Srebro;Miedz,1080,7215
163,0,Zelazo;Miedz,1269,2172
164,0,Zelazo;Wegiel,3704,6414
165,0,Diamenty;Srebro;Zelazo,2407,2324
166,0,Miedz;Zloto;Wegiel,3582,5362
167,0,Diamenty;Srebro;Zloto,6001,1009
168,0,Miedz;Zloto,260,3424
169,0,Srebro,5731,1242
170,0,Zloto;Zelazo;Srebro,5120,694
171,0,Zelazo,1904,7817
172,0,Miedz,4659,5694
173,0,Zelazo,4305,5102
174,0,Diamenty,54,6993
175,0,Zloto,6884,353
176,0,Wegiel;Zloto;Miedz,2374,1644
177,0,Zelazo,6905,2753
178,0,Srebro;Wegiel,1534,3214
179,0,Diamenty;Miedz,7788,2758
180,0,Srebro;Zloto,1060,5735
181,0,Zelazo;Srebro,7883,6344
182,0,Srebro;Diamenty;Zloto,7558,5808
183,0,Miedz,7333,4999
184,0,Srebro,3759,7359
185,0,Zelazo;Wegiel,4552,2819
186,0,Zloto;Zelazo;Wegiel,2355,3912
187,0,Srebro;Zloto,3784,7629
188,0,Wegiel,3774,5175
189,0,Diamenty;Srebro,894,7532
190,0,Zelazo,1285,6929
191,0,Miedz;Diamenty,3494,6721
192,0,Zloto,5989,6869
193,0,Zloto,4237,4971
194,0,Wegiel;Diamenty,4286,3318
195,0,Zloto;Miedz,6502,3825
196,0,Srebro;Zelazo;Zloto,5081,5551
197,0,Srebro;Zloto;Wegiel,1904,7837
198,0,Srebro;Miedz,2447,481
199,0,Wegiel,951,4644
200,0,Srebro,4053,164
201,0,Miedz;Zloto,3492,3090
202,0,Diamenty;Srebro,3845,4319
203,0,Srebro;Zloto,6570,1320
204,0,Diamenty;Zloto,3938,5053
205,0,Srebro;Zelazo,6891,134
206,0,Srebro;Diamenty,960,6912
207,0,Diamenty;Wegiel;Zelazo,5239,496
208,0,Zelazo;Zloto,3875,579
209,0,Zelazo;Diamenty,7760,6010
210,0,Zloto;Srebro,7209,2837
211,0,Zloto;Diamenty;Srebro,2714,3221
212,0,Miedz;Diamenty,1475,1274
213,0,Zelazo,1725,6521
214,0,Srebro;Miedz;Diamenty,4173,5022
215,0,Zelazo,1600,6503
216,0,Zelazo;Zloto,4701,5596
217,0,Zloto;Zelazo;Srebro,7327,7228
218,0,Zloto;Zelazo,2700,3500
219,0,Zelazo;Miedz,7678,3521
220,0,Miedz;Wegiel,6782,1603
221,0,Wegiel;Srebro,1043,4298
222,0,Miedz;Zelazo;Wegiel,3216,3226
223,0,Miedz;Wegiel,6107,4663
224,0,Srebro;Zloto;Wegiel,6375,6068
225,0,Zloto;Srebro;Diamenty,5359,267
226,0,Miedz,2919,4662
227,0,Diamenty;Wegiel;Zloto,4786,3479
228,0,Wegiel;Srebro;Miedz,7713,2529
229,0,Wegiel;Miedz,7231,1264
230,0,Srebro,6839,5966
231,0,Zloto;Wegiel,5923,3062
232,0,Miedz;Diamenty,4728,7321
233,0,Zloto;Wegiel;Zelazo,4864,3646
234,0,Srebro;Zelazo;Diamenty,3309,2656
235,0,Wegiel;Srebro;Zelazo,1005,2826
236,0,Miedz;Zelazo;Diamenty,7208,2575
237,0,Zloto;Srebro,6613,5584
238,0,Zelazo,6569,4831
239,0,Srebro,4702,5583
240,0,Zloto;Zelazo,7918,396
241,0,Srebro;Zelazo;Zloto,511,6307
242,0,Miedz;Srebro;Zelazo,5591,6826
243,0,Miedz,5668,6188
244,0,Srebro,3547,4957
245,0,Diamenty,3014,4610
246,0,Miedz,4545,185
247,0,Miedz;Srebro,5945,964
248,0,Zelazo;Wegiel,2223,6126
249,0,Zloto,3044,3670
250,0,Diamenty,871,3214
251,0,Diamenty,7419,5163
252,0,Zloto;Zelazo,3635,6059
253,0,Diamenty,7567,1030
254,0,Wegiel;Zelazo,3929,6332
255,0,Zloto;Miedz,56,5333
256,0,Srebro;Wegiel;Miedz,3185,1153
257,0,Diamenty;Miedz;Zloto,2058,1005
258,0,Zelazo;Diamenty,4708,4069
259,0,Srebro;Zelazo,850,1541
260,0,Srebro;Zelazo;Wegiel,7869,7797
261,0,Srebro;Zloto,5190,622
262,0,Zelazo;Zloto,5793,2462
263,0,Wegiel,6344,7392
264,0,Zelazo;Miedz;Wegiel,248,202
265,0,Srebro;Miedz;Wegiel,773,452
266,0,Zelazo;Miedz;Srebro,6073,730
267,0,Wegiel;Diamenty;Miedz,6121,432
268,0,Zelazo;Srebro,522,2216
269,0,Miedz,7032,3862
270,0,Miedz,332,7824
271,0,Miedz;Zelazo;Srebro,354,2346
272,0,Wegiel,5789,3425
273,0,Wegiel;Diamenty;Zelazo,7009,7580
274,0,Zelazo;Srebro,2399,5238
275,0,Miedz;Zelazo,6594,5299
276,0,Srebro;Wegiel;Miedz,568,2962
277,0,Zloto,2193,1499
278,0,Miedz;Wegiel;Zloto,5742,4448
279,0,Wegiel;Zelazo;Zloto,691,1469
280,0,Zloto;Miedz,1634,2999
281,0,Zloto;Zelazo,3721,4695
282,0,Diamenty,5326,3680
283,0,Zloto,2353,1052
284,0,Zelazo;Zloto;Srebro,3212,1607
285,0,Zloto;Diamenty,3444,5588
286,0,Diamenty;Zloto;Srebro,588,1205
287,0,Miedz;Zelazo;Srebro,1842,2283
288,0,Zloto;Miedz,565,107
289,0,Zelazo,5904,169
290,0,Miedz;Zelazo,2889,4209
291,0,Wegiel,4321,2468
292,0,Wegiel;Zelazo,216,2819
293,0,Diamenty,5373,6692
294,0,Miedz;Diamenty;Zelazo,7466,7743
295,0,Wegiel,1867,870
296,0,Srebro;Diamenty,5488,5982
297,0,Zloto;Wegiel;Zelazo,3541,2235
298,0,Diamenty,1023,6396
299,0,Miedz;Zelazo,3629,4089
300,0,Miedz;Zelazo,7490,6314
301,0,Wegiel,6214,1212
302,0,Diamenty;Miedz,3125,2659
303,0,Srebro,6161,2299
304,0,Srebro;Miedz;Zelazo,5628,6330
305,0,Diamenty;Zelazo,2192,3519
306,0,Zelazo;Wegiel,1711,5914
307,0,Zelazo,1244,3729
308,0,Zelazo;Zloto,5505,889
309,0,Miedz,7653,4064
310,0,Zloto;Diamenty;Wegiel,3278,665
311,0,Zloto,1927,4522
312,0,Zloto;Srebro,7057,533
313,0,Srebro,5115,5459
314,0,Zloto;Diamenty,4395,552
315,0,Miedz;Zloto,7568,6788
316,0,Zloto;Zelazo;Diamenty,3292,6881
317,0,Miedz;Wegiel;Diamenty,1494,5544
318,0,Miedz;Zloto;Srebro,3922,4762
319,0,Zelazo;Diamenty;Wegiel,1450,6380
320,0,Zloto;Miedz,2598,2560
321,0,Zelazo;Zloto;Miedz,1627,2638
322,0,Miedz,7572,7615
323,0,Miedz,1598,7352
324,0,Miedz;Zelazo,798,5317
325,0,Miedz;Zloto;Diamenty,2556,7482
326,0,Diamenty;Miedz;Wegiel,1155,7430
327,0,Wegiel;Miedz;Diamenty,4319,2516
328,0,Miedz;Zloto;Diamenty,7817,3930
329,0,Diamenty;Zelazo,1796,893
330,0,Miedz;Diamenty;Wegiel,71,2495
331,0,Srebro,2190,4456
332,0,Srebro,1781,1046
333,0,Miedz;Zelazo,6629,2261
334,0,Miedz;Wegiel,3481,7147
335,0,Wegiel;Diamenty,4611,3941
336,0,Wegiel;Zelazo,5552,2018
337,0,Srebro;Miedz,7622,5725
338,0,Zelazo,6611,909
339,0,Srebro,2749,943
340,0,Zelazo,3592,2946
341,0,Srebro;Zloto;Diamenty,2393,5220
342,0,Zelazo,6426,852
343,0,Zloto;Miedz;Diamenty,7209,6169
344,0,Miedz;Diamenty;Wegiel,99,7483
345,0,Miedz;Zelazo;Srebro,4482,3077
346,0,Wegiel;Srebro,6024,4139
347,0,Srebro,6028,5281
348,0,Srebro,5155,2028
349,0,Wegiel;Diamenty;Srebro,7078,3890
350,0,Zelazo;Srebro;Wegiel,7757,6926
351,0,Miedz,2705,6973
352,0,Wegiel;Diamenty;Srebro,6669,5992
353,0,Diamenty;Zloto;Zelazo,2513,4597
354,0,Diamenty,5377,673
355,0,Zloto;Miedz;Srebro,6176,528
356,0,Zloto;Miedz,5749,1247
357,0,Srebro;Zelazo;Zloto,3682,3896
358,0,Wegiel;Zloto,2845,5091
359,0,Srebro,6925,1009
360,0,Wegiel;Miedz;Zelazo,1827,1213
361,0,Diamenty;Zloto,1318,1799
362,0,Miedz;Srebro,5712,4098
363,0,Miedz,6043,5081
364,0,Diamenty;Zloto,5929,1806
365,0,Wegiel;Zelazo;Srebro,7293,6353
366,0,Srebro,5943,525
367,0,Srebro,2917,7499
368,0,Wegiel;Diamenty;Zelazo,7887,3998
369,0,Zelazo;Zloto;Diamenty,2545,2687
370,0,Diamenty,7132,6190
371,0,Miedz;Diamenty;Wegiel,5876,982
372,0,Srebro;Zelazo,3649,6298
373,0,Wegiel,4634,2290
374,0,Miedz;Wegiel;Zelazo,6894,5509
375,0,Diamenty;Wegiel;Zloto,2450,3149
376,0,Srebro,6984,2278
377,0,Diamenty,7878,7859
378,0,Zloto;Zelazo,4031,876
379,0,Zelazo;Wegiel;Zloto,2447,7896
380,0,Srebro;Wegiel;Miedz,893,7761
381,0,Wegiel;Miedz;Srebro,2371,6733
382,0,Wegiel,7378,5156
383,0,Wegiel;Zelazo;Zloto,6837,7726
384,0,Wegiel;Zelazo,4677,143
385,0,Zloto;Miedz;Zelazo,2101,6195
386,0,Zloto,5521,4652
387,0,Srebro,1182,6385
388,0,Zelazo;Diamenty,7336,5765
389,0,Zelazo,3178,2015
390,0,Zloto;Wegiel,5155,1585
391,0,Zelazo;Diamenty;Wegiel,7694,3698
392,0,Zelazo;Zloto;Miedz,4395,6962
393,0,Zelazo,5620,2836
394,0,Diamenty,3104,5283
395,0,Srebro,6127,7555
396,0,Srebro,2434,7950
397,0,Diamenty;Zloto;Zelazo,7910,2810
398,0,Diamenty,2683,6500
399,0,Zloto;Srebro,3377,1490
400,0,Srebro;Diamenty;Wegiel,4758,397
401,0,Srebro,2532,4336
402,0,Wegiel;Zelazo,3960,6568
403,0,Zelazo,1940,7364
404,0,Zloto;Diamenty;Zelazo,1277,712
405,0,Zloto;Srebro;Diamenty,7683,735
406,0,Zloto;Zelazo,6418,585
407,0,Diamenty;Miedz;Zloto,3080,501
408,0,Srebro,6871,7781
409,0,Miedz,687,3708
410,0,Zloto,6252,3303
411,0,Zloto;Diamenty;Srebro,5819,724
412,0,Srebro;Zelazo,6140,4074
413,0,Zelazo;Miedz,6132,1025
414,0,Zloto;Diamenty;Srebro,150,2402
415,0,Wegiel;Zelazo,3320,2869
416,0,Zloto;Diamenty;Srebro,7048,2682
417,0,Diamenty;Zelazo,317,3331
418,0,Diamenty;Zelazo,2717,3665
419,0,Wegiel,6427,161
420,0,Zelazo,6757,4173
421,0,Miedz;Zelazo;Diamenty,1309,6369
422,0,Diamenty;Srebro,4800,3218
423,0,Zelazo,6457,1141
424,0,Zelazo,7348,569
425,0,Zelazo,2883,4782
426,0,Wegiel,3164,2618
427,0,Zelazo,7594,661
428,0,Diamenty;Zelazo,6797,4024
429,0,Miedz;Zloto;Wegiel,1231,5671
430,0,Diamenty;Zloto,1941,6978
431,0,Srebro;Wegiel;Miedz,4610,2141
432,0,Zelazo;Wegiel,7591,2821
433,0,Miedz;Zloto;Wegiel,1471,5074
434,0,Srebro;Wegiel;Zloto,4419,6144
435,0,Srebro;Miedz;Wegiel,3212,1411
436,0,Miedz;Diamenty;Wegiel,2938,1579
437,0,Wegiel;Miedz;Zloto,3602,3737
438,0,Zelazo;Zloto;Srebro,1397,400
439,0,Zloto;Wegiel,269,5284
440,0,Zelazo;Miedz,4542,6972
441,0,Zloto,1238,7492
442,0,Wegiel;Miedz,2095,7550
443,0,Zloto,5084,1263
444,0,Srebro;Diamenty,1012,7249
445,0,Wegiel;Diamenty;Zelazo,355,6870
446,0,Diamenty;Zelazo,7865,792
447,0,Zloto,3646,7266
448,0,Srebro,4523,6736
449,0,Zloto;Srebro;Miedz,386,392
450,0,Miedz;Zloto,4945,429
451,0,Diamenty;Srebro;Wegiel,3166,1517
452,0,Zelazo;Diamenty;Zloto,3606,7485
453,0,Diamenty,7268,4875
454,0,Zelazo;Diamenty,3968,2301
455,0,Srebro;Zloto,5453,6777
456,0,Srebro,4363,1921
457,0,Miedz,5829,7091
458,0,Zelazo;Zloto;Wegiel,3462,2958
459,0,Diamenty,2180,1875
460,0,Zloto;Miedz;Zelazo,5027,7626
461,0,Miedz;Wegiel;Zelazo,6946,4296
462,0,Wegiel;Zloto;Srebro,863,2401
463,0,Wegiel,4857,2192
464,0,Zelazo;Wegiel;Miedz,3366,6068
465,0,Wegiel,3000,2710
466,0,Wegiel,6328,2613
467,0,Miedz,5034,2241
468,0,Wegiel;Diamenty;Zelazo,2082,1052
469,0,Wegiel;Zelazo,3843,1085
470,0,Zelazo,3889,243
471,0,Srebro;Zloto,3467,7736
472,0,Wegiel,372,452
473,0,Wegiel,2577,3758
474,0,Zelazo;Miedz,3106,4368
475,0,Zloto;Wegiel,4224,4407
476,0,Zloto,5271,3196
477,0,Miedz;Srebro,7430,6226
478,0,Diamenty,6649,58
479,0,Srebro;Miedz;Zelazo,7157,6663
480,0,Wegiel;Zloto;Diamenty,1673,3442
481,0,Srebro;Zloto,2366,295
482,0,Zloto,6814,4451
483,0,Srebro;Zelazo,3090,130
484,0,Diamenty,6509,3529
485,0,Miedz;Zelazo;Wegiel,6362,2357
486,0,Miedz;Zelazo,1711,7207
487,0,Zloto,3946,5099
488,0,Wegiel;Zloto;Srebro,7043,1974
489,0,Zelazo,3913,4330
490,0,Diamenty;Srebro;Miedz,5797,7078
491,0,Diamenty,2285,6964
492,0,Diamenty,1600,6706
493,0,Zloto,1694,7719
494,0,Wegiel,1810,5284
495,0,Diamenty,5788,7517
496,0,Zelazo,6303,4254
497,0,Zelazo;Zloto,1306,1314
498,0,Miedz;Zloto;Srebro,1917,3437
499,0,Wegiel,2172,6464
500,0,Wegiel,5573,5513
501,0,Srebro,4246,1972
502,0,Srebro;Zelazo,2007,5566
503,0,Zelazo,6572,801
504,0,Srebro;Wegiel,2353,3962
505,0,Wegiel;Srebro;Zelazo,1647,5066
506,0,Diamenty,5083,6714
507,0,Zloto;Srebro,6974,4487
508,0,Diamenty;Zloto;Zelazo,2361,2825
509,0,Diamenty;Srebro,2327,7211
510,0,Wegiel;Diamenty;Miedz,6909,4346
511,0,Wegiel;Zelazo;Zloto,6313,6369
512,0,Zelazo;Srebro,2131,1961
513,0,Wegiel,771,2288
514,0,Diamenty;Zelazo;Srebro,6034,1713
515,0,Srebro;Zloto;Diamenty,5405,1161
516,0,Zelazo;Diamenty,7794,2301
517,0,Miedz,7548,7555
518,0,Wegiel;Miedz;Zloto,3924,5239
519,0,Diamenty;Wegiel,1618,2964
520,0,Miedz;Wegiel,2730,5055
521,0,Diamenty,4137,592
522,0,Srebro;Wegiel,126,2496
523,0,Miedz;Srebro,2969,4857
524,0,Srebro;Wegiel,6593,5973
525,0,Srebro;Zloto;Wegiel,6656,7925
526,0,Srebro;Zelazo;Zloto,3284,6673
527,0,Zloto,7120,6730
528,0,Srebro;Diamenty,5163,3243
529,0,Miedz;Wegiel;Diamenty,1906,6356
530,0,Zloto,5210,1560
531,0,Wegiel;Srebro;Diamenty,6150,262
532,0,Miedz;Zloto,1940,1609
533,0,Wegiel;Miedz,463,1686
534,0,Miedz;Zelazo,214,6936
535,0,Diamenty,1039,2589
536,0,Zelazo,6382,7684
537,0,Diamenty;Zloto,635,7112
538,0,Srebro;Wegiel;Zelazo,5510,229
539,0,Diamenty;Zelazo,4907,4379
540,0,Diamenty,2647,770
541,0,Wegiel,2469,355
542,0,Srebro,61,179
543,0,Wegiel;Miedz;Diamenty,1704,5565
544,0,Zloto;Zelazo,5292,6383
545,0,Wegiel;Diamenty;Zelazo,4108,4304
546,0,Miedz;Wegiel,5571,3638
547,0,Diamenty;Zloto,4648,2553
548,0,Zloto;Diamenty,2110,943
549,0,Wegiel,2453,5962
550,0,Wegiel;Diamenty;Miedz,3850,6979
551,0,Zelazo;Wegiel,2825,4307
552,0,Miedz,1689,3913
553,0,Wegiel,295,3518
554,0,Srebro,2071,3766
555,0,Diamenty;Srebro,4522,333
556,0,Zloto,512,4462
557,0,Srebro;Zelazo;Wegiel,2678,1411
558,0,Zloto;Srebro;Zelazo,4894,1072
559,0,Srebro;Wegiel;Zloto,3768,2529
560,0,Zelazo;Srebro;Miedz,5242,5298
561,0,Zelazo;Zloto;Srebro,4526,2520
562,0,Diamenty;Wegiel;Zelazo,5863,5442
563,0,Wegiel;Diamenty;Miedz,2569,6757
564,0,Wegiel,5416,1195
565,0,Srebro;Miedz,5403,7353
566,0,Wegiel;Diamenty,7902,3429
567,0,Zelazo;Srebro,4417,1360
568,0,Zelazo,2554,4284
569,0,Zloto,7219,5758
570,0,Wegiel;Zloto,418,1535
571,0,Diamenty;Zelazo,1518,5997
572,0,Zelazo;Wegiel,2513,7500
573,0,Miedz;Wegiel;Diamenty,1303,3760
574,0,Wegiel;Srebro;Miedz,1501,6439
575,0,Miedz;Srebro,1755,3132
576,0,Zelazo;Srebro;Zloto,444,3932
577,0,Wegiel;Srebro;Miedz,6248,5746
578,0,Srebro;Zloto,2472,1778
579,0,Zelazo;Zloto;Srebro,1946,1641
580,0,Srebro;Zloto,7205,1178
581,0,Wegiel;Zelazo;Srebro,3112,2745
582,0,Miedz;Wegiel,268,4097
583,0,Zloto,1849,4297
584,0,Miedz,219,3082
585,0,Miedz;Diamenty,4343,3467
586,0,Wegiel;Zelazo,3922,1607
587,0,Srebro,7179,3162
588,0,Wegiel;Zelazo,104,6435
589,0,Zelazo;Wegiel,113,193
590,0,Zloto,5197,2458
591,0,Srebro;Zelazo;Miedz,62,2211
592,0,Zelazo;Diamenty;Wegiel,2851,6773
593,0,Srebro;Diamenty,5235,5026
594,0,Miedz;Zelazo;Diamenty,2171,1505
595,0,Zelazo;Diamenty,5164,4924
596,0,Zloto;Wegiel;Diamenty,5898,4832
597,0,Miedz,7244,7894
598,0,Zelazo;Miedz;Srebro,5103,3669
599,0,Srebro;Miedz,3134,5557
600,0,Zloto;Zelazo;Wegiel,7137,7457
601,0,Zelazo,1222,3017
602,0,Wegiel,4970,7482
603,0,Srebro;Zloto;Diamenty,4115,1474
604,0,Wegiel;Diamenty,6590,5614
605,0,Zloto,4395,342
606,0,Diamenty;Wegiel;Zelazo,767,3639
607,0,Miedz;Zloto,1045,898
608,0,Srebro;Diamenty,707,2327
609,0,Srebro,4677,4426
610,0,Diamenty;Zelazo,7689,279
611,0,Zelazo,2807,7282
612,0,Srebro;Diamenty;Zelazo,4045,1265
613,0,Miedz,6543,4670
614,0,Diamenty;Zelazo,6439,370
615,0,Diamenty;Srebro,2881,2091
616,0,Zelazo,6429,4690
617,0,Zelazo;Miedz,1985,6117
618,0,Zelazo;Diamenty,3341,480
619,0,Srebro;Zloto,6807,5031
620,0,Diamenty,2552,2204
621,0,Diamenty;Wegiel;Miedz,2198,1533
622,0,Diamenty;Srebro,4572,437
623,0,Zelazo,3184,616
624,0,Zelazo;Miedz;Zloto,70,4226
625,0,Zloto;Miedz,3643,4099
626,0,Miedz;Zloto,1927,1677
627,0,Wegiel,5786,5026
628,0,Zelazo;Diamenty,3841,4175
629,0,Diamenty;Wegiel,7594,1506
630,0,Srebro,5655,6510
631,0,Miedz;Zelazo,2365,2240
632,0,Zloto,3681,884
633,0,Miedz,250,2964
634,0,Miedz,4949,2093
635,0,Srebro,6004,1557
636,0,Miedz,3347,3452
637,0,Wegiel;Zelazo,5939,2787
638,0,Zloto,7205,1875
639,0,Miedz;Srebro;Zelazo,665,1978
640,0,Wegiel;Diamenty,5538,808
641,0,Zloto,7307,1162
642,0,Wegiel;Zloto,3719,7596
643,0,Miedz;Zloto;Zelazo,6694,5893
644,0,Zelazo;Wegiel,6970,511
645,0,Miedz;Diamenty;Zelazo,1419,3088
646,0,Srebro;Zelazo;Zloto,5645,461
647,0,Wegiel;Zelazo,4295,4661
648,0,Miedz;Diamenty;Zelazo,5259,3113
649,0,Zelazo;Zloto;Miedz,5328,210
650,0,Zelazo,2329,4186
651,0,Srebro;Diamenty,4799,565
652,0,Srebro;Miedz,7684,6466
653,0,Wegiel;Zelazo,2818,4778
654,0,Wegiel;Zloto;Miedz,6879,3973
655,0,Zloto,820,1155
656,0,Zloto;Zelazo;Miedz,1620,66
657,0,Zelazo;Diamenty;Zloto,6372,2223
658,0,Diamenty;Zelazo,6363,7482
659,0,Zelazo;Miedz,1667,2921
660,0,Zelazo;Wegiel;Zloto,1039,388
661,0,Wegiel;Miedz;Srebro,1757,359
662,0,Diamenty;Miedz;Wegiel,6444,898
663,0,Zelazo;Miedz;Diamenty,7233,1711
664,0,Wegiel;Zloto;Diamenty,3806,2897
665,0,Zelazo,2527,6907
666,0,Miedz;Zloto,3059,6183
667,0,Wegiel,2926,2105
668,0,Zelazo;Miedz;Zloto,4044,6172
669,0,Srebro;Zloto,7312,7868
