ID,ID_kopalni,Mineraly,X,Y
105,0,Zloto,332,187
106,0,Srebro,507,257
107,0,Wegiel,359,249
108,0,Zelazo,576,98
109,0,Miedz,619,643
110,0,Zloto,376,243
111,0,Srebro;Wegiel,539,669
112,0,Miedz,218,519
113,0,Zloto,217,355
114,0,Diamenty;Srebro;Zloto,289,639
115,0,Srebro,223,227
116,0,Srebro;Diamenty;Wegiel,481,538
117,0,Zloto;Diamenty;Zelazo,248,291
118,0,Srebro,744,662
119,0,Zelazo;Wegiel,138,359
120,0,Wegiel;Diamenty,157,662
121,0,Zloto;Wegiel;Zelazo,669,674
122,0,Diamenty,79,101
123,0,Srebro;Zelazo,269,199
124,0,Diamenty;Srebro,650,144
125,0,Zloto,414,673
126,0,Wegiel;Diamenty,255,289
127,0,Zelazo;Srebro;Wegiel,237,688
128,0,Diamenty,678,640
129,0,Srebro;Wegiel;Diamenty,61,77
130,0,Zloto;Wegiel,587,241
131,0,Diamenty,268,297
132,0,Miedz;Zelazo,217,559
133,0,Zelazo,426,420
134,0,Srebro,307,591
135,0,Zelazo;Wegiel;Miedz,250,159
136,0,Zelazo;Srebro,531,647
137,0,Diamenty;Miedz;Wegiel,386,288
138,0,Zloto,482,268
139,0,Zelazo,611,431
140,0,Srebro;Wegiel;Zloto,546,437
141,0,Zelazo;Miedz;Diamenty,62,203
142,0,Miedz;Zloto;Diamenty,458,97
143,0,Diamenty;Wegiel;Zloto,221,684
144,0,Wegiel;Miedz,153,268
145,0,Diamenty;Wegiel,155,395
146,0,Diamenty;Miedz,185,381
147,0,Srebro;Zloto,56,79
148,0,Zloto,687,154
149,0,Zelazo;Srebro,666,370
150,0,Zloto;Srebro;Zelazo,701,179
151,0,Diamenty,670,412
152,0,Zelazo;Zloto,653,239
153,0,Miedz;Diamenty,290,129
154,0,Diamenty;Zloto,667,709
155,0,Miedz;Zelazo,586,637
156,0,Wegiel;Diamenty;Zelazo,424,318
157,0,Wegiel,626,651
158,0,Diamenty;Zelazo,421,511
159,0,Diamenty;Wegiel;Miedz,52,200
160,0,Zloto,417,748
161,0,Diamenty;Wegiel,535,239
162,0,Diamenty;Miedz,606,512
163,0,Zloto,412,112
164,0,Wegiel;Zelazo;Srebro,231,174
165,0,Srebro;Diamenty,265,717
166,0,Srebro,564,657
167,0,Zloto,619,99
168,0,Miedz;Zloto;Diamenty,644,362
169,0,Wegiel,637,538
170,0,Zloto;Zelazo;Miedz,609,160
171,0,Srebro;Zelazo,276,97
172,0,Zelazo,296,207
173,0,Srebro;Miedz,655,561
174,0,Miedz;Zloto;Zelazo,478,106
175,0,Wegiel,740,319
176,0,Miedz,422,339
177,0,Srebro,91,628
178,0,Srebro;Zelazo,418,115
179,0,Diamenty;Zelazo,666,76
180,0,Zelazo;Srebro,501,204
181,0,Zloto,53,366
182,0,Zelazo,153,701
183,0,Diamenty;Zloto,448,546
184,0,Miedz;Diamenty,601,705
185,0,Miedz;Diamenty;Srebro,559,405
186,0,Zloto;Miedz,740,678
187,0,Wegiel,573,343
188,0,Zloto;Diamenty;Wegiel,142,260
189,0,Miedz,276,322
190,0,Srebro;Zloto,488,637
191,0,Miedz,671,692
192,0,Miedz,709,439
193,0,Miedz,126,654
194,0,Miedz;Zelazo,578,52
195,0,Diamenty;Wegiel;Miedz,631,455
196,0,Zloto,52,670
197,0,Miedz;Wegiel;Diamenty,609,209
198,0,Miedz;Wegiel;Zelazo,122,393
199,0,Zelazo;Diamenty;Srebro,53,434
200,0,Diamenty,461,275
