ID,ID_kopalni,Mineraly,X,Y
49,0,Miedz;Wegiel,2310,5585
50,0,Diamenty;Miedz,5093,6332
51,0,Wegiel;Zelazo;Diamenty,4932,5797
52,0,Zloto,5839,6566
53,0,Miedz;Zloto;Diamenty,1858,2700
54,0,Srebro,6621,6723
55,0,Wegiel;Diamenty;Zloto,4703,4884
56,0,Srebro,7084,5845
57,0,Miedz;Zloto,2769,7737
58,0,Miedz;Wegiel,5699,2336
59,0,Wegiel;Srebro,319,5315
60,0,Diamenty,6749,4419
61,0,Zloto;Zelazo;Wegiel,5666,7194
62,0,Miedz;Srebro,3024,7570
63,0,Wegiel;Zelazo,2153,6197
64,0,Srebro;Diamenty;Miedz,591,3720
65,0,Zloto,7258,1389
66,0,Zelazo,4605,3116
67,0,Zloto,2199,6662
68,0,Srebro;Miedz;Zloto,1199,6820
69,0,Zloto;Zelazo,2272,4661
70,0,Wegiel;Miedz,3231,4371
71,0,Zloto,3216,1751
72,0,Miedz;Zelazo,7695,7588
73,0,Diamenty,2860,6525
74,0,Zelazo,4538,302
75,0,Miedz,1326,5403
76,0,Wegiel;Zloto,4700,2927
77,0,Wegiel,3321,6588
78,0,Wegiel,4248,1344
79,0,Zelazo;Diamenty;Srebro,7089,2376
80,0,Wegiel;Zelazo,3671,3462
81,0,Wegiel;Diamenty,1167,2098
82,0,Diamenty;Wegiel,2526,4610
83,0,Miedz,1707,960
84,0,Diamenty,1135,5563
85,0,Zloto;Diamenty;Wegiel,432,3534
86,0,Diamenty,6714,1023
87,0,Srebro;Zelazo;Diamenty,2464,2282
88,0,Wegiel;Miedz,2825,6868
89,0,Wegiel;Zelazo,1177,918
90,0,Srebro;Wegiel,888,4628
91,0,Wegiel,5633,1317
92,0,Diamenty;Srebro;Miedz,6128,5666
93,0,Zloto;Zelazo;Wegiel,2307,4830
94,0,Diamenty,3695,3770
95,0,Zloto;Diamenty,3739,7208
96,0,Miedz;Zelazo;Diamenty,6155,6437
97,0,Zloto,7851,2213
98,0,Miedz,2221,1396
99,0,Zelazo;Miedz;Srebro,3358,4753
100,0,Wegiel;Miedz,4056,981
101,0,Srebro;Zloto;Zelazo,3150,3022
102,0,Diamenty;Wegiel,4123,4797
103,0,Zelazo;Zloto,3946,5597
104,0,Srebro;Diamenty;Zloto,4467,2774
105,0,Diamenty,7182,72
106,0,Diamenty,6183,4883
107,0,Wegiel,3463,4913
108,0,Zloto;Zelazo,6026,4510
109,0,Zelazo,7777,1573
110,0,Zelazo;Zloto,3287,709
111,0,Zloto,7338,3492
112,0,Wegiel;Srebro,107,5802
113,0,Srebro,4823,4024
114,0,Srebro;Zloto;Wegiel,3253,5667
115,0,Srebro;Wegiel,4549,2552
116,0,Zelazo;Wegiel,324,5937
117,0,Srebro;Diamenty;Miedz,5369,4037
118,0,Wegiel,518,3127
119,0,Zelazo;Srebro,3634,6350
120,0,Srebro;Wegiel;Zelazo,829,2050
121,0,Srebro;Wegiel,2936,2600
122,0,Miedz,7508,647
123,0,Wegiel,2459,535
124,0,Miedz;Wegiel;Zloto,2543,5345
125,0,Diamenty;Srebro;Wegiel,5580,5265
126,0,Miedz,7053,4915
127,0,Zelazo,6389,6873
128,0,Diamenty;Wegiel;Zloto,7805,2633
129,0,Srebro;Miedz,3117,6600
130,0,Wegiel;Zloto,4504,1803
131,0,Diamenty,7705,732
132,0,Srebro;Zelazo,102,3693
133,0,Miedz;Diamenty;Srebro,3099,3246
134,0,Wegiel;Srebro,7671,1326
135,0,Srebro,4641,2168
136,0,Diamenty;Zelazo,736,1739
137,0,Zelazo;Zloto;Srebro,2052,5397
138,0,Srebro,1432,6015
139,0,Diamenty,1206,6065
140,0,Srebro,4058,3070
141,0,Miedz;Zloto,3929,7122
142,0,Diamenty;Zloto;Zelazo,5015,371
143,0,Srebro;Zloto,5613,3328
144,0,Diamenty;Miedz;Zloto,3090,1906
145,0,Diamenty,915,2606
146,0,Zloto;Srebro;Miedz,4445,3756
147,0,Srebro;Zloto,133,1124
148,0,Wegiel,2422,6159
149,0,Miedz;Diamenty;Wegiel,2776,7939
150,0,Diamenty;Zelazo,502,417
151,0,Diamenty;Wegiel;Zelazo,6092,6235
152,0,Wegiel;Miedz;Diamenty,855,3601
153,0,Wegiel;Diamenty;Zloto,3319,2406
154,0,Wegiel,4635,604
155,0,Zloto;Zelazo;Srebro,4296,5975
156,0,Diamenty;Wegiel;Miedz,2858,1344
157,0,Zloto;Srebro;Zelazo,5391,653
158,0,Wegiel;Zelazo;Diamenty,4388,4706
159,0,Zloto;Srebro;Zelazo,2636,5955
160,0,Zelazo,6367,5170
161,0,Miedz;Diamenty,2582,3434
162,0,Srebro;Wegiel,2255,3232
163,0,Zelazo;Miedz;Wegiel,3054,7830
164,0,Miedz;Zelazo,5820,2959
165,0,Wegiel;Zloto,1231,3588
166,0,Srebro,2061,697
167,0,Zelazo,1847,82
168,0,Wegiel;Zloto,204,5141
169,0,Miedz;Diamenty;Srebro,5282,7938
170,0,Wegiel;Zloto;Miedz,2993,7244
171,0,Diamenty,2096,120
172,0,Srebro;Diamenty;Zelazo,6568,7249
173,0,Srebro;Zloto;Miedz,5884,2115
174,0,Zelazo;Wegiel;Zloto,1646,5028
175,0,Zelazo;Srebro;Miedz,1777,6121
176,0,Zelazo,6646,6357
177,0,Diamenty;Srebro,4135,85
178,0,Miedz;Wegiel,825,3303
179,0,Zelazo,1003,2247
180,0,Zelazo;Srebro;Wegiel,3637,6095
181,0,Srebro;Wegiel,7308,3827
182,0,Wegiel,4932,7153
183,0,Miedz;Zelazo;Diamenty,6811,5285
184,0,Wegiel;Zelazo;Zloto,4370,7672
185,0,Zloto,7395,2061
186,0,Miedz,222,4126
187,0,Zelazo;Zloto;Wegiel,508,2675
188,0,Diamenty;Miedz,3222,554
189,0,Wegiel,1235,3008
190,0,Zelazo,3178,6258
191,0,Srebro;Wegiel;Diamenty,4153,4292
192,0,Zloto;Diamenty,6075,2412
193,0,Zloto;Zelazo,7619,7061
194,0,Zloto;Zelazo,312,334
195,0,Wegiel;Miedz;Zelazo,5533,1069
196,0,Srebro,847,1406
197,0,Srebro,1279,5066
198,0,Zelazo,4542,789
199,0,Srebro;Miedz;Wegiel,4980,7582
200,0,Miedz;Zelazo;Wegiel,578,7710
201,0,Zelazo;Srebro;Wegiel,2881,4490
202,0,Diamenty;Zloto;Zelazo,3715,4682
203,0,Diamenty;Srebro,2227,3539
204,0,Zloto;Wegiel;Zelazo,4385,7424
205,0,Miedz;Zloto,3503,5273
206,0,Wegiel;Zelazo,4926,5113
207,0,Zelazo;Srebro,4317,6217
208,0,Zloto;Srebro,437,6307
209,0,Zelazo;Miedz;Zloto,104,657
210,0,Miedz;Diamenty;Srebro,2346,2001
211,0,Zelazo;Zloto;Diamenty,5200,7155
212,0,Zloto,6431,538
213,0,Zloto;Diamenty;Wegiel,4777,6831
214,0,Diamenty;Miedz,4244,6733
215,0,Zloto;Srebro,2517,737
216,0,Srebro,5429,6126
217,0,Zelazo,1549,3916
218,0,Zloto,2657,7318
219,0,Wegiel;Miedz,2290,3059
220,0,Srebro;Wegiel,4488,5744
221,0,Zelazo;Wegiel;Miedz,381,1518
222,0,Miedz,1342,217
223,0,Zelazo;Wegiel,6533,2107
224,0,Zloto;Zelazo,6352,2182
225,0,Srebro,5879,7868
226,0,Zelazo;Miedz;Srebro,7603,5908
227,0,Zelazo;Diamenty;Zloto,6630,2485
228,0,Wegiel,7834,6715
229,0,Srebro;Zelazo;Miedz,6712,2949
230,0,Miedz,4602,5063
231,0,Miedz;Wegiel;Zloto,6647,5723
232,0,Srebro,2438,5765
233,0,Miedz,7040,2104
234,0,Wegiel,3408,6414
235,0,Zloto,2453,7541
236,0,Zelazo,5105,1780
237,0,Zloto;Srebro,4769,1452
238,0,Srebro;Miedz,7029,687
239,0,Miedz;Diamenty,3274,1246
240,0,Srebro;Wegiel,7640,4212
241,0,Diamenty,7310,4934
242,0,Zelazo;Srebro,3990,3868
243,0,Wegiel;Diamenty,6872,3329
244,0,Zloto,2230,2654
245,0,Diamenty,2613,3228
246,0,Diamenty;Zloto;Miedz,2832,5980
247,0,Wegiel;Zloto;Miedz,1591,3475
248,0,Wegiel;Zloto,4753,7245
249,0,Diamenty;Srebro;Zelazo,5768,3173
250,0,Zelazo;Miedz;Diamenty,3936,2169
251,0,Zelazo;Diamenty;Zloto,2858,6257
252,0,Wegiel,7864,1193
253,0,Miedz;Zelazo,5754,5128
254,0,Diamenty;Miedz;Zloto,1001,4466
255,0,Zelazo;Miedz,1746,2965
256,0,Miedz;Zloto;Diamenty,7349,5428
257,0,Zelazo;Zloto;Srebro,1132,1256
258,0,Srebro;Zloto;Miedz,1742,1663
259,0,Zelazo;Zloto;Diamenty,2455,361
260,0,Miedz;Wegiel,3693,4887
261,0,Zelazo,5352,2983
262,0,Wegiel,2288,2206
263,0,Diamenty,214,2205
264,0,Wegiel,7234,7051
265,0,Diamenty,5921,7465
266,0,Zloto,1870,7178
267,0,Srebro,5965,4079
268,0,Zloto;Miedz,4272,1790
269,0,Wegiel;Zelazo,7146,534
270,0,Zelazo;Srebro;Diamenty,5388,7377
271,0,Miedz,615,5134
272,0,Zelazo;Miedz;Wegiel,3880,2569
273,0,Zelazo,7273,3326
274,0,Zloto,726,7877
275,0,Miedz;Zloto,4115,5792
276,0,Zelazo,3700,6801
277,0,Wegiel,1596,7688
278,0,Miedz;Srebro,2582,901
279,0,Zelazo;Srebro;Miedz,1788,3691
280,0,Srebro,4756,5553
281,0,Wegiel;Miedz,3767,1053
282,0,Srebro;Zelazo,6188,2668
283,0,Zelazo;Zloto;Diamenty,7546,1884
284,0,Miedz;Diamenty,5169,1283
285,0,Wegiel;Diamenty,7648,6528
286,0,Zelazo;Wegiel,7279,2573
287,0,Zelazo;Diamenty;Miedz,6425,3025
288,0,Srebro;Diamenty,295,4318
289,0,Zelazo;Diamenty;Zloto,2104,7104
290,0,Wegiel;Zloto;Miedz,3309,6957
291,0,Zloto,7007,3673
292,0,Srebro;Wegiel,7887,6965
293,0,Diamenty,6663,5955
294,0,Wegiel,2568,4036
295,0,Srebro;Zloto;Diamenty,925,5889
296,0,Zloto;Miedz,3407,1772
297,0,Miedz;Zelazo,4836,301
298,0,Zloto;Diamenty,6080,1805
299,0,Zelazo,1015,6504
300,0,Zloto,5907,3658
301,0,Wegiel;Miedz,3831,2741
302,0,Wegiel;Srebro;Miedz,3488,435
303,0,Srebro;Diamenty;Miedz,7453,329
304,0,Zloto;Zelazo,6255,4515
305,0,Zelazo;Zloto,1600,2583
306,0,Srebro;Wegiel;Zloto,7587,996
307,0,Zloto,5845,2667
308,0,Miedz;Zloto;Wegiel,4272,6531
309,0,Wegiel;Zelazo,5637,4059
310,0,Miedz;Diamenty,4221,4451
311,0,Srebro;Diamenty;Zelazo,3431,4243
312,0,Diamenty;Zelazo;Miedz,5429,405
313,0,Zelazo,6122,5877
314,0,Miedz;Srebro,114,7624
315,0,Miedz;Wegiel;Zloto,4205,595
316,0,Miedz;Zloto;Diamenty,755,2399
317,0,Miedz,4501,5365
318,0,Zelazo;Wegiel,3272,2131
319,0,Miedz;Zloto;Diamenty,5048,3576
320,0,Zelazo;Miedz,7561,1526
321,0,Srebro,4068,2336
322,0,Miedz;Zelazo,7164,4294
323,0,Zelazo;Wegiel;Srebro,389,2143
324,0,Wegiel;Zloto,4837,735
325,0,Wegiel;Zloto,7458,4421
326,0,Diamenty;Zelazo;Srebro,3078,4656
327,0,Diamenty;Srebro,637,983
328,0,Zloto,7822,5740
329,0,Srebro;Zloto,324,6491
330,0,Zelazo,5513,7624
331,0,Miedz;Srebro,170,6005
332,0,Diamenty;Zloto,3946,5053
333,0,Zelazo;Wegiel,3872,1465
334,0,Miedz,5895,6271
335,0,Zloto;Srebro,2639,3812
336,0,Zelazo;Miedz;Diamenty,5693,7394
337,0,Srebro;Diamenty;Zelazo,5372,5352
338,0,Miedz;Srebro,2195,4464
339,0,Diamenty;Wegiel;Miedz,4812,5272
340,0,Miedz;Zloto;Srebro,6855,5785
341,0,Miedz;Srebro,5048,5586
342,0,Miedz,615,2220
343,0,Zloto;Srebro;Zelazo,4925,1991
344,0,Srebro;Miedz,5040,1591
345,0,Diamenty;Wegiel;Srebro,5543,4476
346,0,Zloto,3945,5765
347,0,Miedz;Wegiel,3765,3952
348,0,Srebro;Wegiel,5848,408
349,0,Diamenty;Wegiel,7100,3873
350,0,Miedz,1474,6423
351,0,Srebro,1287,7608
352,0,Diamenty;Zelazo;Wegiel,2740,2264
353,0,Srebro;Wegiel,6780,1336
354,0,Miedz;Zelazo;Wegiel,1997,5063
355,0,Miedz;Srebro;Zloto,978,5431
356,0,Miedz,153,2778
357,0,Zloto;Zelazo,2586,2453
358,0,Miedz;Zloto;Wegiel,3034,3924
359,0,Zloto,5175,4084
360,0,Zelazo;Srebro,1902,299
361,0,Diamenty;Zloto,6316,3462
362,0,Srebro;Zelazo;Wegiel,1458,7533
363,0,Zloto;Diamenty;Srebro,1959,4475
364,0,Zloto;Diamenty;Zelazo,1012,5115
365,0,Zloto;Srebro;Zelazo,1749,6346
366,0,Miedz;Zelazo;Zloto,6953,7479
367,0,Diamenty;Zelazo;Zloto,5853,1855
368,0,Zloto;Wegiel,6995,2637
369,0,Zloto;Srebro,4196,5172
370,0,Srebro;Wegiel,1950,3962
371,0,Miedz;Srebro;Zloto,5137,2733
372,0,Zelazo;Wegiel;Zloto,4981,3861
373,0,Diamenty;Miedz,6697,5522
374,0,Miedz;Srebro;Zelazo,4135,6276
375,0,Srebro;Wegiel,5111,5980
376,0,Zelazo,7046,6826
377,0,Srebro;Zelazo;Wegiel,228,7206
378,0,Zloto,3393,1420
379,0,Miedz,5354,1213
380,0,Wegiel,7028,7787
381,0,Diamenty;Zloto;Srebro,7453,845
382,0,Diamenty,4009,3698
383,0,Wegiel;Diamenty;Miedz,7087,1775
384,0,Wegiel;Srebro;Zelazo,7904,3065
385,0,Diamenty;Zloto;Zelazo,3099,2124
386,0,Diamenty;Srebro,2819,917
387,0,Diamenty;Zelazo,5389,6983
388,0,Wegiel;Miedz,5321,1894
389,0,Wegiel;Srebro;Diamenty,4909,3249
390,0,Zelazo,2488,6893
391,0,Miedz,6096,5396
392,0,Wegiel;Zelazo,1614,5937
393,0,Srebro;Diamenty,585,1618
394,0,Miedz;Srebro;Diamenty,714,6410
395,0,Zelazo;Miedz;Diamenty,5086,123
396,0,Srebro;Zloto;Wegiel,5949,4725
397,0,Wegiel;Zloto;Zelazo,3748,5327
398,0,Zloto,248,3434
399,0,Srebro,5238,3205
400,0,Zloto,3414,1935
401,0,Zloto;Zelazo,7162,2963
402,0,Zloto,1208,2323
403,0,Miedz;Wegiel,311,7817
404,0,Zelazo,1934,2480
405,0,Zloto;Srebro;Zelazo,1232,1806
406,0,Wegiel,2117,4017
407,0,Srebro;Diamenty,2672,2680
408,0,Zloto;Miedz,1505,6876
409,0,Miedz,2022,2304
410,0,Wegiel;Diamenty;Srebro,824,5522
411,0,Zloto,3516,7017
412,0,Zelazo,3854,6460
413,0,Zloto,4072,1850
414,0,Zelazo;Zloto,6509,4869
415,0,Wegiel;Diamenty,1043,4200
416,0,Miedz;Diamenty,3363,1055
417,0,Srebro;Wegiel,7864,3750
418,0,Zloto;Diamenty;Miedz,1639,6659
419,0,Wegiel,7249,1695
420,0,Srebro,902,2929
421,0,Wegiel;Zelazo;Diamenty,7773,2380
422,0,Wegiel;Miedz,2424,1624
423,0,Miedz;Srebro,1241,2477
424,0,Miedz,7730,6112
425,0,Zloto,6909,2859
426,0,Zloto,1023,3708
427,0,Zelazo,5550,5858
428,0,Zelazo;Srebro,4120,6978
429,0,Miedz;Wegiel;Diamenty,4367,524
430,0,Zloto,220,3112
431,0,Zelazo,1917,1981
432,0,Miedz;Srebro;Wegiel,5204,874
433,0,Zloto;Miedz;Wegiel,5089,2431
434,0,Wegiel;Zloto,4116,4608
435,0,Zloto;Miedz,6351,2854
436,0,Wegiel;Miedz,1499,4428
437,0,Zelazo,7688,519
438,0,Zloto;Wegiel,6555,5163
439,0,Miedz;Zloto,3060,3437
440,0,Miedz;Srebro;Diamenty,3587,7386
441,0,Diamenty;Miedz;Zloto,6805,3132
442,0,Zloto;Zelazo;Miedz,1289,4880
443,0,Miedz;Zelazo;Wegiel,2042,1297
444,0,Zelazo;Wegiel;Diamenty,1367,453
445,0,Wegiel;Zelazo;Diamenty,5003,1321
446,0,Zloto,3225,7772
447,0,Zelazo;Wegiel;Zloto,610,5688
448,0,Srebro;Miedz,519,4642
449,0,Srebro,474,6740
450,0,Diamenty,127,1363
451,0,Zloto,6938,3955
452,0,Zelazo;Zloto,2788,3642
453,0,Diamenty;Wegiel;Zloto,7675,4896
454,0,Diamenty;Miedz;Srebro,4440,6488
455,0,Diamenty;Wegiel,6862,313
456,0,Miedz;Srebro,3368,2727
457,0,Diamenty;Miedz,62,3207
458,0,Wegiel,3483,7737
459,0,Wegiel;Miedz;Srebro,2133,1016
460,0,Zelazo;Diamenty,307,5548
461,0,Diamenty,3263,3174
462,0,Wegiel,1652,4603
463,0,Srebro,3014,1144
464,0,Wegiel;Zelazo,4460,7857
465,0,Zelazo,4749,6092
466,0,Wegiel;Miedz,2899,2115
467,0,Srebro;Zelazo,6361,1982
468,0,Zloto,198,2575
469,0,Diamenty;Zelazo;Miedz,1649,5225
470,0,Miedz;Zloto;Wegiel,7692,5454
471,0,Zloto,4807,2467
472,0,Srebro;Zloto,3923,3443
473,0,Zelazo,6261,762
474,0,Diamenty,181,4673
475,0,Zelazo,1529,5668
476,0,Srebro;Wegiel,817,6963
477,0,Miedz;Zloto,318,489
478,0,Diamenty,6133,1012
479,0,Miedz;Zloto;Diamenty,3111,2859
480,0,Zloto,754,290
481,0,Miedz;Srebro;Wegiel,737,4914
482,0,Wegiel;Diamenty;Zloto,1751,7620
483,0,Miedz;Srebro;Wegiel,5546,1513
484,0,Wegiel;Srebro;Zloto,4746,2740
485,0,Miedz;Diamenty;Wegiel,4977,4777
486,0,Wegiel;Zelazo;Diamenty,1986,4263
487,0,Miedz,3947,6258
488,0,Miedz,5618,3058
489,0,Wegiel;Srebro;Diamenty,2960,5085
490,0,Srebro;Miedz,3809,2005
491,0,Wegiel,7895,7386
492,0,Miedz;Srebro;Zelazo,7406,7172
493,0,Zloto;Wegiel;Diamenty,5570,2502
494,0,Zloto;Miedz,3166,1093
495,0,Miedz,3692,1701
496,0,Zelazo;Wegiel,6304,1498
497,0,Miedz;Wegiel,4549,5585
498,0,Miedz;Wegiel;Zelazo,3433,1211
499,0,Miedz;Zelazo;Wegiel,4337,5409
500,0,Zloto;Wegiel;Srebro,3549,742
501,0,Wegiel,5932,5478
502,0,Miedz,6644,2712
503,0,Wegiel,2533,4289
504,0,Diamenty;Zelazo;Zloto,5594,5547
505,0,Miedz,2667,7577
506,0,Diamenty;Zelazo,2908,7024
507,0,Miedz,2267,1228
508,0,Srebro;Zloto;Diamenty,6422,5395
509,0,Srebro,5525,4314
510,0,Zloto;Srebro,4148,314
511,0,Zelazo;Zloto;Srebro,2596,2899
512,0,Srebro,7550,7856
513,0,Zelazo,2043,3313
514,0,Miedz,1461,5862
515,0,Zelazo;Miedz;Wegiel,535,5313
516,0,Wegiel,5654,4977
517,0,Zloto,6401,5899
518,0,Diamenty;Zelazo;Zloto,312,4488
519,0,Miedz,1493,2104
520,0,Zloto,3712,5900
521,0,Zloto;Zelazo;Srebro,911,545
522,0,Zloto,5763,4580
523,0,Miedz;Zloto,5061,3246
524,0,Srebro;Zelazo,5991,1463
525,0,Zloto;Diamenty,320,5779
526,0,Miedz,1619,216
527,0,Diamenty;Zloto;Zelazo,3462,6122
528,0,Diamenty;Zloto;Srebro,3910,3278
529,0,Zelazo;Diamenty,5877,7223
530,0,Diamenty;Zloto,1983,5240
531,0,Wegiel;Diamenty;Zloto,334,2954
532,0,Diamenty;Srebro;Miedz,5285,1706
533,0,Zloto;Wegiel;Miedz,1697,1368
534,0,Miedz;Zloto,1348,660
535,0,Zloto;Zelazo,4663,6255
536,0,Zelazo;Zloto;Wegiel,5521,6683
537,0,Wegiel;Diamenty;Miedz,705,7496
538,0,Miedz;Wegiel;Zelazo,908,258
539,0,Zloto;Miedz,4010,7310
540,0,Zloto,6996,3062
541,0,Wegiel,2361,6586
542,0,Diamenty,6338,6114
543,0,Zelazo;Miedz,4643,4697
544,0,Wegiel;Miedz,6398,1179
545,0,Zelazo;Zloto;Srebro,1454,3288
546,0,Wegiel,394,3966
547,0,Zelazo,1731,2107
548,0,Srebro;Miedz;Zloto,6110,438
549,0,Wegiel;Srebro,3764,7677
550,0,Miedz,7690,3571
551,0,Srebro;Zloto,7171,249
552,0,Miedz;Zelazo;Diamenty,6032,5041
553,0,Miedz,3667,2681
554,0,Srebro;Zelazo;Zloto,7422,5927
555,0,Diamenty;Miedz;Wegiel,3100,6034
556,0,Wegiel;Zloto;Diamenty,825,3777
557,0,Zelazo,3145,5044
558,0,Diamenty;Srebro;Wegiel,6949,1136
559,0,Wegiel;Miedz;Zelazo,4713,1129
560,0,Wegiel,4257,7231
561,0,Zelazo;Srebro,6263,1715
562,0,Zloto;Srebro;Wegiel,2656,1558
563,0,Zelazo;Srebro;Wegiel,7343,2353
564,0,Srebro;Wegiel;Zloto,4730,6464
565,0,Diamenty;Zelazo,5223,4307
566,0,Diamenty;Miedz,4868,54
567,0,Srebro,3270,3519
568,0,Wegiel;Zloto,1479,1125
569,0,Zelazo;Diamenty,1387,4667
570,0,Zelazo;Miedz,3371,7213
571,0,Diamenty,4264,2586
572,0,Zloto;Srebro,7862,2840
573,0,Miedz;Srebro;Zelazo,5768,568
574,0,Miedz;Srebro;Zloto,3695,3196
575,0,Miedz;Zloto,4380,4513
576,0,Srebro,4208,3586
577,0,Miedz;Zloto;Srebro,1409,2550
578,0,Zelazo,5757,3873
579,0,Wegiel,3154,7017
580,0,Diamenty;Srebro;Zloto,1945,7396
581,0,Srebro;Miedz;Wegiel,7806,4197
582,0,Wegiel;Srebro;Zloto,4656,2349
583,0,Wegiel,547,3937
584,0,Srebro;Miedz,5701,7596
585,0,Diamenty;Wegiel,1562,5501
586,0,Miedz;Wegiel;Diamenty,2466,3800
587,0,Srebro;Zloto;Zelazo,3893,4689
588,0,Zloto,6710,2030
589,0,Miedz;Wegiel,3925,6824
590,0,Wegiel;Zelazo;Diamenty,6623,543
591,0,Srebro;Miedz;Diamenty,3997,468
592,0,Wegiel,744,4267
593,0,Zelazo;Diamenty,1048,3985
594,0,Srebro;Wegiel,3117,5841
595,0,Zloto;Wegiel;Srebro,5849,6011
596,0,Miedz;Wegiel;Srebro,3240,7564
597,0,Srebro;Zelazo;Diamenty,7501,2971
598,0,Zloto;Diamenty;Srebro,2086,5645
599,0,Srebro,2623,1711
600,0,Wegiel;Miedz,5768,5650
601,0,Diamenty,3574,7561
602,0,Srebro;Wegiel,7214,4631
603,0,Miedz,6561,7783
604,0,Zloto,2534,1868
605,0,Zelazo;Zloto,6524,1671
606,0,Zloto;Diamenty;Wegiel,200,4841
607,0,Srebro;Zelazo,7094,1455
608,0,Miedz,1958,6340
609,0,Zloto;Wegiel,1264,1534
610,0,Srebro;Zelazo,6352,3973
611,0,Wegiel;Miedz;Zelazo,6713,3929
612,0,Zelazo;Diamenty,3973,238
613,0,Zelazo;Zloto,219,6212
614,0,Miedz;Zloto,3332,5868
615,0,Srebro;Miedz;Zelazo,2392,5094
616,0,Zloto;Miedz;Wegiel,7176,1198
617,0,Srebro;Zloto,4730,3381
618,0,Zelazo,7098,850
619,0,Zelazo;Srebro;Wegiel,6850,7743
620,0,Wegiel;Diamenty,5831,941
621,0,Srebro;Wegiel;Diamenty,1582,1792
622,0,Wegiel;Miedz,151,4502
623,0,Zelazo;Wegiel,3589,2039
624,0,Zloto;Diamenty;Miedz,7220,2020
625,0,Srebro;Wegiel;Zelazo,7886,4362
626,0,Zelazo;Zloto,637,3283
627,0,Zelazo;Srebro,5858,2443
628,0,Miedz;Srebro,4863,2234
629,0,Miedz,599,5878
630,0,Wegiel;Srebro,7514,3365
631,0,Zelazo;Zloto,2312,5419
632,0,Wegiel;Diamenty;Miedz,2121,2885
633,0,Srebro,6437,3259
634,0,Wegiel;Zelazo;Srebro,3907,4485
635,0,Diamenty,4952,7828
636,0,Zelazo;Srebro,6875,4875
637,0,Diamenty;Miedz,2046,6636
638,0,Zloto;Diamenty,2006,4893
639,0,Zloto;Diamenty;Miedz,449,4289
640,0,Miedz,6878,2334
641,0,Srebro,6814,7030
642,0,Srebro;Diamenty,2132,7442
643,0,Zelazo;Miedz,3397,1615
644,0,Miedz;Srebro,1428,7273
645,0,Zelazo,202,6762
646,0,Zelazo;Wegiel;Miedz,3927,1303
647,0,Wegiel;Srebro;Zelazo,293,3707
648,0,Zloto;Zelazo;Diamenty,551,2420
649,0,Srebro,1583,2312
650,0,Srebro,3057,1508
651,0,Miedz;Wegiel,5313,177
652,0,Zelazo;Wegiel;Diamenty,5844,192
653,0,Zloto;Srebro;Miedz,2665,2035
654,0,Diamenty,1713,4206
655,0,Zloto;Miedz;Zelazo,3713,7868
656,0,Wegiel;Diamenty,7673,6859
657,0,Diamenty;Zloto,1395,3787
658,0,Zelazo;Zloto,5529,61
659,0,Zloto;Srebro;Miedz,4990,6856
660,0,Wegiel;Srebro,7164,7597
661,0,Diamenty,221,3881
662,0,Wegiel,7515,2755
663,0,Diamenty;Zelazo,4513,1279
664,0,Miedz;Zloto;Diamenty,91,6922
665,0,Wegiel;Zelazo,3840,2924
666,0,Diamenty,2219,6910
667,0,Miedz;Diamenty;Zloto,750,5897
668,0,Wegiel,7857,5546
